lat1,lon1,lat2,lon2,distanceMeters,roadType,reportId,speedLimit,_id,rba_id,street_name
56.09926842434083,10.209020390213027,56.105069529457616,10.206927436840033,664,MAJOR_ROAD,201561,60,365,229513,Oddervej
56.11996007421442,10.083678288360602,56.110590119560015,10.122408752149568,2935,MAJOR_ROAD,201696,76,370,229523,Genvejen
56.124304277059785,10.141663381614649,56.11919616177176,10.142859364417973,775,MAJOR_ROAD,201749,63,372,229527,Ravnsbjergvej
56.1833360361296,10.200700790178303,56.18028339302693,10.198778699405693,490,MAJOR_ROAD,185025,65,128,186227,None
56.1803125039424,10.19893292642405,56.18324423193787,10.200790644180302,460,MAJOR_ROAD,185051,64,129,186229,None
56.12437832738177,10.180056017196648,56.12004117576438,10.167441665012348,960,MAJOR_ROAD,198193,60,345,229473,Jyllands Alle
56.12994000000001,10.187329678573633,56.12437832738177,10.180056017196648,790,MAJOR_ROAD,198247,61,347,229477,Jyllands Alle
56.136738858609256,10.20776318039134,56.13236396838821,10.211722754631069,540,MAJOR_ROAD,201319,61,356,229495,Strandvejen
56.13236396838821,10.211722754631069,56.117828971777826,10.207113017196662,1710,MAJOR_ROAD,201373,60,358,229499,Strandvejen
56.1102508220387,10.153714822090137,56.118198830180894,10.148353690807198,1135,MAJOR_ROAD,203530,67,381,229545,Christian X's Vej
56.11814500000001,10.148131067458962,56.12004117576438,10.167441665012348,1940,MAJOR_ROAD,203557,64,382,229547,Ringvej Syd
56.21399075104399,10.145073305557275,56.22579478256016,10.116589665412903,2643,MAJOR_ROAD,172156,90,26,172300,15
56.181353258286634,10.192906008598356,56.184659561973874,10.19604842460626,555,MAJOR_ROAD,185078,69,130,186231,None
56.21163929866206,10.277436490737955,56.207098572394976,10.267205839286817,835,MAJOR_ROAD,190475,79,214,192372,Grenåvej
56.20913963031665,10.246642527612721,56.20482701617347,10.259584355819698,1125,MAJOR_ROAD,192840,71,248,229098,Viengevej
56.205074,10.236217525131224,56.20043625463636,10.241989084655756,940,MAJOR_ROAD,192893,63,250,229102,Lystrupvej
56.12004117576438,10.167441665012348,56.118198830180894,10.148353690807198,1905,MAJOR_ROAD,203583,64,383,229549,Christian X's Vej
56.1102508220387,10.153714822090137,56.10986429894997,10.162728804893504,735,MAJOR_ROAD,203610,66,384,229551,Christian X's Vej
56.10986429894997,10.162728804893504,56.110288211786354,10.153642402446735,765,MAJOR_ROAD,203636,66,385,229553,Ringvej Syd
56.10986429894997,10.162728804893504,56.12004117576438,10.167441665012348,1530,MAJOR_ROAD,203663,63,386,229555,Ringvej Syd
56.144719132186395,10.20872971106246,56.14892750591274,10.209599775463175,470,MAJOR_ROAD,179009,50,47,180143,None
56.18461478101305,10.195804343585905,56.181459995226994,10.192792014715224,530,MAJOR_ROAD,185104,71,131,186233,None
56.171122550932225,10.201447428241636,56.16813760017301,10.20690854480938,585,MAJOR_ROAD,187748,60,174,189720,None
56.159418709313904,10.187763760747885,56.16389697427008,10.18616224669654,700,MAJOR_ROAD,187986,55,183,189738,None
56.210237386910975,10.21333293005955,56.20913963031665,10.246642527612721,2250,MAJOR_ROAD,192520,61,236,229074,Sindalsvej
56.18958131478287,10.191119927578029,56.19922307868954,10.182444749668093,1210,MAJOR_ROAD,192600,70,239,229080,Randersvej
56.12004117576438,10.167441665012348,56.12437832738177,10.180056017196648,945,MAJOR_ROAD,198167,60,344,229471,Christian X's Vej
56.12004117576438,10.167441665012348,56.10986429894997,10.162728804893504,1555,MAJOR_ROAD,203689,63,387,229557,Christian X's Vej
56.14063267124548,10.1989185595246,56.14171141881423,10.204415905418273,360,MAJOR_ROAD,179038,59,48,180145,Marselis Boulevard
56.17312782176926,10.161757688325906,56.16798814878688,10.151387677246134,875,MAJOR_ROAD,179418,70,62,180173,None
56.181353258286634,10.192906008598356,56.18028339302693,10.198778699405693,530,MAJOR_ROAD,185131,60,132,186235,None
56.1102508220387,10.153714822090137,56.12004117576438,10.167441665012348,1380,MAJOR_ROAD,198059,60,340,229463,Christian X's Vej
56.12004117576438,10.167441665012348,56.110288211786354,10.153642402446735,1380,MAJOR_ROAD,198085,60,341,229465,Christian X's Vej
56.12004117576438,10.167441665012348,56.13241046310714,10.174677478504236,1490,MAJOR_ROAD,198113,60,342,229467,Christian X's Vej
56.13241046310714,10.174677478504236,56.12004117576438,10.167441665012348,1470,MAJOR_ROAD,198139,60,343,229469,Christian X's Vej
56.1803125039424,10.19893292642405,56.181459995226994,10.192792014715224,565,MAJOR_ROAD,185157,60,133,186237,None
56.176038754874654,10.201616660049467,56.17235120664372,10.209275766864721,825,MAJOR_ROAD,187615,59,169,189710,Randersvej
56.19774431284465,10.228593618385275,56.196878435033454,10.216251775463206,850,MAJOR_ROAD,193026,67,255,229112,Grenåvej
56.11919616177176,10.142859364417973,56.11067162844458,10.12228671163939,1600,MAJOR_ROAD,197652,70,325,229433,Søren Lofts Vej
56.11906158966682,10.143036390212956,56.125743621869944,10.15788067857352,1190,MAJOR_ROAD,197679,70,326,229435,Søren Lofts Vej
56.10986429894997,10.162728804893504,56.118198830180894,10.148353690807198,1315,MAJOR_ROAD,197814,70,331,229445,Ringvej Syd
56.10986429894997,10.162728804893504,56.108951357622736,10.182395559524593,1250,MAJOR_ROAD,197842,70,332,229447,Ringvej Syd
56.17871060412596,10.184485323907893,56.17389164456407,10.182183959489976,760,MAJOR_ROAD,185184,59,134,186239,None
56.20496203409241,10.259470361936565,56.2026461982616,10.25068287483407,610,MAJOR_ROAD,190583,81,218,192380,Grenåvej
56.182637286706964,10.113531440475526,56.17941549701764,10.130153804893553,1095,MAJOR_ROAD,193376,70,268,229138,Langørvej
56.152447520476194,10.064734635581999,56.15286327729632,10.087895233135214,1460,MAJOR_ROAD,195233,70,284,229170,Silkeborgvej
56.1529230346212,10.087875116567602,56.152447520476194,10.064734635581999,1485,MAJOR_ROAD,195259,70,285,229172,Silkeborgvej
56.108951357622736,10.182395559524593,56.10986429894997,10.162728804893504,1250,MAJOR_ROAD,197868,70,333,229449,Ringvej Syd
56.13417989322382,10.17948788343233,56.131053962866226,10.166163050262412,1325,MAJOR_ROAD,203716,57,388,229559,Rosenvangs Alle
56.184659561973874,10.19604842460626,56.18958131478287,10.191119927578029,620,MAJOR_ROAD,192653,70,241,229084,None
56.19371107014121,10.218878251485876,56.190387445286476,10.223110775463056,855,MAJOR_ROAD,193132,60,259,229120,Dybbølvej
56.17389164456407,10.182183959489976,56.179322409643085,10.175338207340246,740,MAJOR_ROAD,193239,50,263,229128,Paludan-Müllers Vej
56.18546282170713,10.096344851520598,56.18959388227456,10.07666460978703,1315,MAJOR_ROAD,193294,80,265,229132,Tilst Parkvej
56.18546282170713,10.096344851520598,56.182637286706964,10.113531440475526,1110,MAJOR_ROAD,193322,73,266,229134,Tilst Parkvej
56.182637286706964,10.113531440475526,56.18546282170713,10.096344851520598,1110,MAJOR_ROAD,193348,73,267,229136,Langørvej
56.13096577062022,10.166318618385276,56.13417989322382,10.17948788343233,1300,MAJOR_ROAD,203742,57,389,229561,Skanderborgvej
56.13959744418457,10.186632644180236,56.13962771141822,10.177235595245293,580,MAJOR_ROAD,179093,60,50,180149,Marselis Boulevard
56.206985193530365,10.267323856483472,56.21155278296297,10.27770202943043,845,MAJOR_ROAD,190501,80,215,192374,Grenåvej
56.207098572394976,10.267205839286817,56.20496203409241,10.259470361936565,530,MAJOR_ROAD,190529,80,216,192376,Grenåvej
56.19677547153966,10.216211542327983,56.19371107014121,10.218878251485876,510,MAJOR_ROAD,193053,63,256,229114,Smedegade
56.190387445286476,10.223110775463056,56.19369241581476,10.21908612268453,815,MAJOR_ROAD,193106,60,258,229118,Vestre Strandalle
56.186546268439095,10.218303812914883,56.190387445286476,10.223110775463056,585,MAJOR_ROAD,193185,54,261,229124,Grenåvej
56.13417989322382,10.17948788343233,56.138322977998705,10.179336344162948,575,MAJOR_ROAD,203769,53,390,229563,Rosenvangs Alle
56.16816672029917,10.207060089618722,56.17122707649042,10.201380373016264,615,MAJOR_ROAD,187774,60,175,189722,None
56.15499691392427,10.182841611114554,56.15591411050229,10.176133542327875,560,MAJOR_ROAD,188172,52,190,189752,None
56.20056009742038,10.241876431877131,56.205074,10.236217525131224,910,MAJOR_ROAD,192919,63,251,229104,Grenåvej
56.205074,10.236217525131224,56.19774431284465,10.228593618385275,1205,MAJOR_ROAD,192946,65,252,229106,Lystrupvej
56.19765179702361,10.228639215938529,56.205074,10.236217525131224,1220,MAJOR_ROAD,192972,65,253,229108,Grenåvej
56.19677547153966,10.216211542327983,56.19765179702361,10.228639215938529,860,MAJOR_ROAD,193000,66,254,229110,Smedegade
56.13844851575673,10.179150601188667,56.13417989322382,10.17948788343233,585,MAJOR_ROAD,203795,53,391,229565,Skanderborgvej
56.13417989322382,10.17948788343233,56.12437832738177,10.180056017196648,1250,MAJOR_ROAD,203822,52,392,229567,Rosenvangs Alle
56.21831017223658,10.167189431877205,56.21071820426365,10.173023480985648,920,MAJOR_ROAD,158776,60,16,160897,Randersvej
56.20913963031665,10.246642527612721,56.210237386910975,10.21333293005955,2255,MAJOR_ROAD,192546,62,237,229076,Viengevej
56.19920218884512,10.182238219573946,56.18950967440927,10.190940219574031,1215,MAJOR_ROAD,192574,71,238,229078,Randersvej
56.190387445286476,10.223110775463056,56.187071255964284,10.212341355819717,805,MAJOR_ROAD,192681,59,242,229086,Vestre Strandalle
56.18696229571611,10.212459373016372,56.190387445286476,10.223110775463056,805,MAJOR_ROAD,192707,59,243,229088,None
56.20496203409241,10.259470361936565,56.20913963031665,10.246642527612721,1105,MAJOR_ROAD,192866,71,249,229100,Grenåvej
56.19369241581476,10.21908612268453,56.196878435033454,10.216251775463206,535,MAJOR_ROAD,193079,64,257,229116,Dybbølvej
56.148158423711955,10.149694601188685,56.14774074192765,10.158060728836062,645,MAJOR_ROAD,187218,55,154,189680,None
56.242032790256985,10.261365288360594,56.22020076302727,10.267762215938546,2485,MAJOR_ROAD,190799,78,226,192396,Mejlbyvej
56.21728389714838,10.233619432540877,56.205074,10.236217525131224,1375,MAJOR_ROAD,190908,60,230,192404,Lystrupvej
56.20103008023493,10.169078780426162,56.2049938543326,10.17926542270186,805,MAJOR_ROAD,190963,67,232,192408,Humlehusvej
56.2049938543326,10.17926542270186,56.20114198464991,10.168842746032851,830,MAJOR_ROAD,192438,68,233,229068,Skejby Nordlandsvej
56.2049938543326,10.17926542270186,56.210237386910975,10.21333293005955,2265,MAJOR_ROAD,192466,63,234,229070,Skejby Nordlandsvej
56.12437832738177,10.180056017196648,56.13417989322382,10.17948788343233,1315,MAJOR_ROAD,203848,52,393,229569,Jyllands Alle
56.167867187555736,10.1515794551907,56.17304495205962,10.161823402446771,870,MAJOR_ROAD,179444,70,63,180175,None
56.20482701617347,10.259584355819698,56.206985193530365,10.267323856483472,530,MAJOR_ROAD,190555,80,217,192378,Grenåvej
56.20251117218925,10.250786139881143,56.20482701617347,10.259584355819698,610,MAJOR_ROAD,190609,81,219,192382,Grenåvej
56.2026461982616,10.25068287483407,56.20056009742038,10.241876431877131,590,MAJOR_ROAD,190637,71,220,192384,Grenåvej
56.20043625463636,10.241989084655756,56.20251117218925,10.250786139881143,590,MAJOR_ROAD,190663,71,221,192386,Grenåvej
56.19765179702361,10.228639215938529,56.20043625463636,10.241989084655756,880,MAJOR_ROAD,190717,70,223,192390,Grenåvej
56.19774431284465,10.228593618385275,56.19371107014121,10.218878251485876,815,MAJOR_ROAD,190744,70,224,192392,Grenåvej
56.15898299999999,10.182659856483497,56.15591411050229,10.176133542327875,695,MAJOR_ROAD,188119,53,188,189748,None
56.14258759218248,10.186756880950952,56.13962771141822,10.177235595245293,730,MAJOR_ROAD,190285,60,207,192358,None
56.13953206657349,10.177203408737114,56.13844851575673,10.179150601188667,390,MAJOR_ROAD,190312,61,208,192360,Haveforening Af 1918
56.138322977998705,10.179336344162948,56.13962771141822,10.177235595245293,450,MAJOR_ROAD,190338,60,209,192362,Skanderborgvej
56.230013292978384,10.293740482139583,56.21163929866206,10.277436490737955,2285,MAJOR_ROAD,190421,80,212,192368,Bredevej
56.19369241581476,10.21908612268453,56.19765179702361,10.228639215938529,805,MAJOR_ROAD,190770,71,225,192394,Dybbølvej
56.205074,10.236217525131224,56.21728389714838,10.233619432540877,1380,MAJOR_ROAD,190934,60,231,192406,Lystrupvej
56.16798814878688,10.151387677246134,56.1601908856982,10.143257948409996,1020,MAJOR_ROAD,180547,71,64,182194,None
56.16945046812791,10.194338714120931,56.170278565367,10.186652602364234,660,MAJOR_ROAD,187801,54,176,189724,None
56.16389697427008,10.18616224669654,56.170278565367,10.186652602364234,890,MAJOR_ROAD,187854,55,178,189728,None
56.170278565367,10.186652602364234,56.163969409207326,10.185844404928275,865,MAJOR_ROAD,187880,56,179,189730,Åbogade
56.163969409207326,10.185844404928275,56.162446952950255,10.17839594725615,665,MAJOR_ROAD,187907,60,180,189732,None
56.162369287665825,10.178335597553314,56.16389697427008,10.18616224669654,685,MAJOR_ROAD,187933,60,181,189734,None
56.13417989322382,10.17948788343233,56.12994000000001,10.187329678573633,1420,MAJOR_ROAD,203875,53,394,229571,Rosenvangs Alle
56.12994000000001,10.187329678573633,56.13417989322382,10.17948788343233,1270,MAJOR_ROAD,203901,52,395,229573,Jyllands Alle
56.12437832738177,10.180056017196648,56.12391430736949,10.185914784061424,635,MAJOR_ROAD,203928,54,396,229575,Jyllands Alle
56.13962771141822,10.177235595245293,56.14051551675728,10.154338145998054,1915,MAJOR_ROAD,187350,70,159,189690,Haveforening Af 1918
56.13962771141822,10.177235595245293,56.13199024175818,10.157454995037142,1925,MAJOR_ROAD,187403,70,161,189694,Haveforening Af 1918
56.13199024175818,10.157454995037142,56.125829583613914,10.157709017196566,890,MAJOR_ROAD,187430,70,162,189696,None
56.13199024175818,10.157454995037142,56.13096577062022,10.166318618385276,850,MAJOR_ROAD,187483,65,164,189700,None
56.171122550932225,10.201447428241636,56.17606861552515,10.201770887067823,715,MAJOR_ROAD,187695,60,172,189716,None
56.176038754874654,10.201616660049467,56.17122707649042,10.201380373016264,685,MAJOR_ROAD,187721,60,173,189718,Randersvej
56.12391430736949,10.185914784061424,56.12437832738177,10.180056017196648,765,MAJOR_ROAD,203954,54,397,229577,Rosenvangs Alle
56.12391430736949,10.185914784061424,56.12994,10.18704,740,MAJOR_ROAD,203981,54,398,229579,Rosenvangs Alle
56.187071255964284,10.212341355819717,56.1833360361296,10.200700790178303,800,MAJOR_ROAD,179148,70,52,180153,None
56.1601908856982,10.143257948409996,56.148158423711955,10.149694601188685,1470,MAJOR_ROAD,180601,70,66,182198,None
56.174917180024806,10.171611868717264,56.17389164456407,10.182183959489976,840,MAJOR_ROAD,185237,59,136,186243,None
56.14774074192765,10.158060728836062,56.148242094184255,10.149874309192683,625,MAJOR_ROAD,187244,56,155,189682,Anker Jensens Vej
56.14051551675728,10.154338145998054,56.14774074192765,10.158060728836062,1060,MAJOR_ROAD,187271,62,156,189684,None
56.18277313796047,10.101564720237775,56.16716656043954,10.093516609210042,1865,MAJOR_ROAD,194960,69,274,229150,Anelystvej
56.12994000000001,10.187329678573633,56.12391430736949,10.185914784061424,775,MAJOR_ROAD,204007,55,399,229581,Jyllands Alle
56.136738858609256,10.20776318039134,56.141823496238665,10.204370307865133,645,MAJOR_ROAD,204034,54,400,229583,Strandvejen
56.210756242190286,10.173161614749915,56.21831017223658,10.167189431877205,920,MAJOR_ROAD,158805,60,17,160926,Randersvej
56.148242094184255,10.149874309192683,56.16018043015113,10.143520804893456,1455,MAJOR_ROAD,180627,70,67,182200,None
56.14984790483175,10.183679466270405,56.151949698562795,10.17614185152047,855,MAJOR_ROAD,189941,54,194,192332,None
56.14171141881423,10.204415905418273,56.136738858609256,10.20776318039134,675,MAJOR_ROAD,204060,54,401,229585,Marselis Boulevard
56.136738858609256,10.20776318039134,56.1407940671622,10.198852845403735,935,MAJOR_ROAD,204087,55,402,229587,Strandvejen
56.14063267124548,10.1989185595246,56.136738858609256,10.20776318039134,930,MAJOR_ROAD,204113,55,403,229589,Marselis Boulevard
56.10480213435411,10.198804084655762,56.105069529457616,10.206927436840033,900,MAJOR_ROAD,204140,65,404,229591,Bushøjvænget
56.105069529457616,10.206927436840033,56.10480213435411,10.198804084655762,880,MAJOR_ROAD,204166,65,405,229593,Oddervej
56.09926842434083,10.209020390213027,56.10480213435411,10.198804084655762,985,MAJOR_ROAD,204219,64,407,229597,Oddervej
56.178623267668705,10.18461071717934,56.18210217593679,10.189355309192706,595,MAJOR_ROAD,204247,60,408,229599,None
56.18210217593679,10.189355309192706,56.17871060412596,10.184485323907893,575,MAJOR_ROAD,204273,59,409,229601,None
56.181459995226994,10.192792014715224,56.18210217593679,10.189355309192706,530,MAJOR_ROAD,204300,58,410,229603,None
56.17389164456407,10.182183959489976,56.17505006362324,10.171526038028787,865,MAJOR_ROAD,185263,60,137,186245,Paludan-Müllers Vej
56.17262995803033,10.153436152114864,56.17304495205962,10.161823402446771,655,MAJOR_ROAD,185316,69,139,186249,None
56.17312782176926,10.161757688325906,56.169148028055325,10.161062711639374,760,MAJOR_ROAD,185343,65,140,186251,None
56.170886798880105,10.149547918402732,56.17304495205962,10.161823402446771,960,MAJOR_ROAD,195446,66,292,229186,Jernaldervej
56.18210217593679,10.189355309192706,56.181353258286634,10.192906008598356,565,MAJOR_ROAD,205997,58,411,229605,None
56.14251885276732,10.186880262565637,56.1417522836526,10.192723647815683,505,MAJOR_ROAD,206078,57,414,229611,None
56.141835968071454,10.192906038028696,56.14258759218248,10.186756880950952,540,MAJOR_ROAD,206104,57,415,229613,Søndre Ringgade
56.1417522836526,10.192723647815683,56.14063267124548,10.1989185595246,505,MAJOR_ROAD,206131,61,416,229615,Søndre Ringgade
56.1407940671622,10.198852845403735,56.141835968071454,10.192906038028696,475,MAJOR_ROAD,206157,59,417,229617,Marselis Boulevard
56.139477887997344,10.186664830688414,56.141835968071454,10.192906038028696,760,MAJOR_ROAD,206210,59,419,229621,Marselis Boulevard
56.11692219631463,10.202164315973278,56.117828971777826,10.207113017196662,475,MAJOR_ROAD,206263,53,421,229625,Rosenvangs Alle
56.21071820426365,10.173023480985648,56.20391,10.175128,1195,MAJOR_ROAD,158836,81,18,160983,Randersvej
56.13953206657349,10.177203408737114,56.139477887997344,10.186664830688414,580,MAJOR_ROAD,179119,60,51,180151,Haveforening Af 1918
56.148158423711955,10.149694601188685,56.1404960893661,10.154132957008414,915,MAJOR_ROAD,180655,70,68,182202,None
56.14051551675728,10.154338145998054,56.148242094184255,10.149874309192683,920,MAJOR_ROAD,180681,70,69,182204,None
56.1404960893661,10.154132957008414,56.13199024175818,10.157454995037142,970,MAJOR_ROAD,180709,70,70,182206,None
56.13203209461566,10.157658842922274,56.14051551675728,10.154338145998054,970,MAJOR_ROAD,180735,70,71,182208,None
56.17405423428392,10.213484466270415,56.17243586196818,10.209219127208598,290,MAJOR_ROAD,180764,61,72,182210,None
56.169148028055325,10.161062711639374,56.17304495205962,10.161823402446771,730,MAJOR_ROAD,185369,64,141,186253,None
56.18324423193787,10.200790644180302,56.18696229571611,10.212459373016372,800,MAJOR_ROAD,179174,70,53,180155,None
56.1833360361296,10.200700790178303,56.181459995226994,10.192792014715224,525,MAJOR_ROAD,179202,70,54,180157,None
56.181353258286634,10.192906008598356,56.18324423193787,10.200790644180302,525,MAJOR_ROAD,179228,70,55,180159,None
56.181459995226994,10.192792014715224,56.17871060412596,10.184485323907893,605,MAJOR_ROAD,179256,70,56,180161,None
56.178623267668705,10.18461071717934,56.181353258286634,10.192906008598356,605,MAJOR_ROAD,179282,70,57,180163,None
56.174917180024806,10.171611868717264,56.178623267668705,10.18461071717934,910,MAJOR_ROAD,179336,70,59,180167,None
56.17505006362324,10.171526038028787,56.17312782176926,10.161757688325906,645,MAJOR_ROAD,179364,70,60,180169,None
56.17304495205962,10.161823402446771,56.174917180024806,10.171611868717264,645,MAJOR_ROAD,179390,70,61,180171,None
56.16459887184971,10.109984271163967,56.169454614092764,10.11966875826647,1405,MAJOR_ROAD,206343,60,424,229631,Edwin Rahrs Vej
56.16631645387974,10.218120143516558,56.161597269074186,10.215389695770227,555,MAJOR_ROAD,178875,50,42,180133,None
56.161597269074186,10.215389695770227,56.166317200585326,10.218226090772646,555,MAJOR_ROAD,178901,50,43,180135,None
56.161597269074186,10.215389695770227,56.14892750591274,10.209599775463175,1475,MAJOR_ROAD,178929,50,44,180137,None
56.14892750591274,10.209599775463175,56.161597269074186,10.215389695770227,1475,MAJOR_ROAD,178955,50,45,180139,None
56.14892750591274,10.209599775463175,56.14472622987757,10.208600965029746,470,MAJOR_ROAD,178983,50,46,180141,None
56.159418709313904,10.187763760747885,56.15898299999999,10.182659856483497,560,MAJOR_ROAD,188092,53,187,189746,None
56.11814500000001,10.148131067458962,56.110288211786354,10.153642402446735,1120,MAJOR_ROAD,201961,67,380,229543,Ringvej Syd
56.19371107014121,10.218878251485876,56.18655111946821,10.218124775463139,800,MAJOR_ROAD,178548,67,34,178662,Dybbølvej
56.186546268439095,10.218303812914883,56.19369241581476,10.21908612268453,800,MAJOR_ROAD,178600,67,35,178660,Grenåvej
56.18290049276627,10.217978235616556,56.186546268439095,10.218303812914883,365,MAJOR_ROAD,178739,60,37,180123,None
56.175432085860464,10.221273033065813,56.18290049276627,10.217978235616556,920,MAJOR_ROAD,178793,57,39,180127,Dronning Margrethes Vej
56.17540521083046,10.221176473541277,56.16631645387974,10.218120143516558,1055,MAJOR_ROAD,178821,50,40,180129,Dronning Margrethes Vej
56.166317200585326,10.218226090772646,56.175432085860464,10.221273033065813,1055,MAJOR_ROAD,178847,50,41,180131,None
56.141823496238665,10.204370307865133,56.1407940671622,10.198852845403735,360,MAJOR_ROAD,179064,59,49,180147,Marselis Boulevard
56.167867187555736,10.1515794551907,56.17267848588397,10.153508571758266,725,MAJOR_ROAD,185396,71,142,186255,None
56.17262995803033,10.153436152114864,56.16798814878688,10.151387677246134,695,MAJOR_ROAD,185422,70,143,186257,None
56.167867187555736,10.1515794551907,56.169148028055325,10.161062711639374,795,MAJOR_ROAD,186953,65,144,189660,None
56.169148028055325,10.161062711639374,56.16798814878688,10.151387677246134,830,MAJOR_ROAD,186979,65,145,189662,None
